Gene	Gene_Name	Log10_Pvalue	Log_fold_change
ENSG00000148985	PGAP2	-20.415	-0.590
ENSG00000170043	TRAPPC1	-21.192	-0.590
ENSG00000168994	PXDC1	-11.685	-0.590
ENSG00000182240	BACE2	-21.892	-0.591
ENSG00000233429	HOTAIRM1	-6.313	-0.591
ENSG00000099968	BCL2L13	-23.594	-0.591
ENSG00000149743	TRPT1	-10.920	-0.591
ENSG00000143384	MCL1	-29.272	-0.593
ENSG00000120727	PAIP2	-28.868	-0.594
ENSG00000142327	RNPEPL1	-23.059	-0.595
ENSG00000213719	CLIC1	-28.900	-0.596
ENSG00000138698	RAP1GDS1	-23.283	-0.597
ENSG00000172432	GTPBP2	-19.562	-0.597
ENSG00000186063	AIDA	-18.917	-0.599
ENSG00000105928	DFNA5	-30.122	-0.600
ENSG00000142798	HSPG2	-6.060	-0.600
ENSG00000115919	KYNU	-21.790	-0.600
ENSG00000102225	CDK16	-22.011	-0.601
ENSG00000135916	ITM2C	-14.817	-0.601
ENSG00000172992	DCAKD	-11.231	-0.603
ENSG00000114353	GNAI2	-29.699	-0.605
ENSG00000099194	SCD	-13.116	-0.605
ENSG00000137312	FLOT1	-19.176	-0.607
ENSG00000178057	NDUFAF3	-12.145	-0.608
ENSG00000104881	PPP1R13L	-20.284	-0.609
ENSG00000125731	SH2D3A	-26.311	-0.610
ENSG00000159840	ZYX	-33.446	-0.610
ENSG00000067057	PFKP	-33.628	-0.610
ENSG00000122557	HERPUD2	-22.194	-0.611
ENSG00000173821	RNF213	-10.643	-0.611
ENSG00000070404	FSTL3	-27.978	-0.612
ENSG00000142634	EFHD2	-32.655	-0.612
ENSG00000173039	RELA	-28.221	-0.613
ENSG00000033100	CHPF2	-16.601	-0.613
ENSG00000111057	KRT18	-26.983	-0.616
ENSG00000002330	BAD	-17.415	-0.617
ENSG00000023330	ALAS1	-19.270	-0.618
ENSG00000203485	INF2	-25.367	-0.620
ENSG00000115339	GALNT3	-15.834	-0.622
ENSG00000240184	PCDHGC3	-6.425	-0.622
ENSG00000109929	SC5D	-15.327	-0.626
ENSG00000168005	C11orf84	-12.429	-0.628
ENSG00000134574	DDB2	-32.170	-0.630
ENSG00000100320	RBFOX2	-29.123	-0.630
ENSG00000198468	FLVCR1-AS1	-4.745	-0.630
ENSG00000221823	PPP3R1	-13.997	-0.632
ENSG00000096433	ITPR3	-14.961	-0.633
ENSG00000162909	CAPN2	-42.038	-0.633
ENSG00000133818	RRAS2	-30.786	-0.634
ENSG00000109220	CHIC2	-5.155	-0.635
ENSG00000132356	PRKAA1	-21.072	-0.636
ENSG00000104880	ARHGEF18	-5.360	-0.636
ENSG00000114554	PLXNA1	-14.033	-0.637
ENSG00000183010	PYCR1	-19.401	-0.638
ENSG00000197879	MYO1C	-34.159	-0.638
ENSG00000122783	C7orf49	-22.104	-0.639
ENSG00000160886	LY6K	-22.994	-0.639
ENSG00000133657	ATP13A3	-22.873	-0.639
ENSG00000213281	NRAS	-33.878	-0.640
ENSG00000071859	FAM50A	-24.325	-0.641
ENSG00000134909	ARHGAP32	-15.345	-0.642
ENSG00000099875	MKNK2	-24.421	-0.642
ENSG00000160606	TLCD1	-8.514	-0.643
ENSG00000157110	RBPMS	-14.043	-0.643
ENSG00000037042	TUBG2	-5.659	-0.644
ENSG00000178038	ALS2CL	-16.948	-0.645
ENSG00000102890	ELMO3	-37.755	-0.645
ENSG00000131788	PIAS3	-22.815	-0.645
ENSG00000115641	FHL2	-30.457	-0.646
ENSG00000178585	CTNNBIP1	-30.237	-0.648
ENSG00000169964	TMEM42	-10.071	-0.649
ENSG00000243749	TMEM35B	-4.695	-0.650
ENSG00000116729	WLS	-17.858	-0.650
ENSG00000014216	CAPN1	-31.933	-0.652
ENSG00000185963	BICD2	-24.186	-0.653
ENSG00000169372	CRADD	-6.267	-0.658
ENSG00000106348	IMPDH1	-34.304	-0.658
ENSG00000172780	RAB43	-1.958	-0.658
ENSG00000113552	GNPDA1	-25.817	-0.659
ENSG00000198517	MAFK	-18.499	-0.659
ENSG00000204520	MICA	-18.224	-0.660
ENSG00000167578	RAB4B	-3.867	-0.660
ENSG00000107863	ARHGAP21	-20.182	-0.661
ENSG00000135185	TMEM243	-11.444	-0.661
ENSG00000006453	BAIAP2L1	-33.876	-0.661
ENSG00000273748	AL592183.1	-2.104	-0.662
ENSG00000170310	STX8	-12.524	-0.663
ENSG00000125733	TRIP10	-37.839	-0.663
ENSG00000213722	DDAH2	-7.405	-0.664
ENSG00000151135	TMEM263	-15.141	-0.664
ENSG00000110536	PTPMT1	-14.749	-0.665
ENSG00000249936	RAC1P2	-1.878	-0.665
ENSG00000124181	PLCG1	-21.525	-0.665
ENSG00000110080	ST3GAL4	-23.411	-0.665
ENSG00000105329	TGFB1	-20.788	-0.666
ENSG00000122359	ANXA11	-35.466	-0.668
ENSG00000232389	RP11-134K13.2	-4.736	-0.669
ENSG00000173848	NET1	-29.413	-0.669
ENSG00000197747	S100A10	-40.501	-0.670
ENSG00000163378	EOGT	-19.642	-0.670
ENSG00000104765	BNIP3L	-31.364	-0.671
ENSG00000082701	GSK3B	-26.661	-0.671
ENSG00000123146	ADGRE5	-16.655	-0.671
ENSG00000133812	SBF2	-22.937	-0.671
ENSG00000075223	SEMA3C	-30.100	-0.674
ENSG00000130202	NECTIN2	-20.940	-0.674
ENSG00000123684	LPGAT1	-28.020	-0.676
ENSG00000103966	EHD4	-39.222	-0.677
ENSG00000107404	DVL1	-38.006	-0.679
ENSG00000178078	STAP2	-21.333	-0.680
ENSG00000177156	TALDO1	-28.061	-0.680
ENSG00000120318	ARAP3	-14.509	-0.680
ENSG00000205352	PRR13	-16.904	-0.681
ENSG00000131503	ANKHD1	-4.943	-0.682
ENSG00000167601	AXL	-18.011	-0.682
ENSG00000124942	AHNAK	-9.559	-0.687
ENSG00000075624	ACTB	-36.806	-0.688
ENSG00000107819	SFXN3	-34.541	-0.688
ENSG00000131037	EPS8L1	-8.794	-0.688
ENSG00000075618	FSCN1	-28.568	-0.688
ENSG00000115107	STEAP3	-31.605	-0.688
ENSG00000112511	PHF1	-12.115	-0.690
ENSG00000187840	EIF4EBP1	-27.084	-0.690
ENSG00000134802	SLC43A3	-17.713	-0.692
ENSG00000223361	FTH1P10	-8.932	-0.692
ENSG00000188910	GJB3	-37.488	-0.692
ENSG00000068724	TTC7A	-18.664	-0.693
ENSG00000140950	TLDC1	-45.059	-0.695
ENSG00000115129	TP53I3	-39.957	-0.700
ENSG00000110711	AIP	-32.233	-0.700
ENSG00000065600	TMEM206	-13.678	-0.703
ENSG00000099917	MED15	-28.525	-0.704
ENSG00000144645	OSBPL10	-33.025	-0.704
ENSG00000104946	TBC1D17	-25.247	-0.706
ENSG00000085117	CD82	-38.903	-0.709
ENSG00000137693	YAP1	-36.900	-0.709
ENSG00000067064	IDI1	-26.985	-0.712
ENSG00000080845	DLGAP4	-34.306	-0.714
ENSG00000235750	KIAA0040	-33.596	-0.716
ENSG00000166340	TPP1	-23.904	-0.717
ENSG00000214063	TSPAN4	-33.103	-0.722
ENSG00000138594	TMOD3	-46.327	-0.724
ENSG00000196937	FAM3C	-19.825	-0.728
ENSG00000138119	MYOF	-40.893	-0.728
ENSG00000149269	PAK1	-36.294	-0.728
ENSG00000101160	CTSZ	-50.084	-0.729
ENSG00000151967	SCHIP1	-3.441	-0.730
ENSG00000232187	FTH1P7	-7.006	-0.732
ENSG00000064666	CNN2	-43.561	-0.732
ENSG00000165915	SLC39A13	-37.395	-0.734
ENSG00000110400	NECTIN1	-21.208	-0.734
ENSG00000100605	ITPK1	-42.287	-0.735
ENSG00000266338	NBPF15	-16.563	-0.736
ENSG00000103187	COTL1	-31.447	-0.736
ENSG00000253368	TRNP1	-23.264	-0.737
ENSG00000173530	TNFRSF10D	-42.242	-0.737
ENSG00000120437	ACAT2	-28.965	-0.738
ENSG00000100994	PYGB	-36.943	-0.738
ENSG00000261559	FSCN1P1	-4.122	-0.739
ENSG00000110218	PANX1	-33.967	-0.741
ENSG00000141232	TOB1	-16.910	-0.742
ENSG00000173442	EHBP1L1	-29.142	-0.744
ENSG00000197930	ERO1A	-27.716	-0.746
ENSG00000032444	PNPLA6	-33.840	-0.747
ENSG00000281649	EBLN3P	-23.143	-0.748
ENSG00000100034	PPM1F	-40.617	-0.750
ENSG00000181830	SLC35C1	-40.406	-0.752
ENSG00000127666	TICAM1	-24.789	-0.755
ENSG00000162840	MT2P1	-4.071	-0.756
ENSG00000173221	GLRX	-8.785	-0.758
ENSG00000198742	SMURF1	-26.044	-0.758
ENSG00000134686	PHC2	-41.832	-0.758
ENSG00000166311	SMPD1	-11.220	-0.759
ENSG00000198792	TMEM184B	-39.564	-0.761
ENSG00000116871	MAP7D1	-39.771	-0.764
ENSG00000186867	QRFPR	-12.525	-0.764
ENSG00000112972	HMGCS1	-44.215	-0.766
ENSG00000006282	SPATA20	-21.472	-0.769
ENSG00000164733	CTSB	-50.891	-0.770
ENSG00000112559	MDFI	-28.637	-0.772
ENSG00000184640	SEPT9	-36.712	-0.773
ENSG00000186591	UBE2H	-51.814	-0.777
ENSG00000067082	KLF6	-41.366	-0.780
ENSG00000130021	PUDP	-25.722	-0.780
ENSG00000140598	EFL1	-40.519	-0.780
ENSG00000186174	BCL9L	-24.668	-0.784
ENSG00000146112	PPP1R18	-38.059	-0.784
ENSG00000104783	KCNN4	-50.390	-0.785
ENSG00000176225	RTTN	-27.784	-0.787
ENSG00000267519	MIR24-2	-16.862	-0.788
ENSG00000108854	SMURF2	-28.499	-0.789
ENSG00000143303	RRNAD1	-20.423	-0.789
ENSG00000166333	ILK	-58.266	-0.791
ENSG00000136830	FAM129B	-37.686	-0.793
ENSG00000118816	CCNI	-49.880	-0.793
ENSG00000129925	TMEM8A	-15.105	-0.796
ENSG00000077150	NFKB2	-32.321	-0.798
ENSG00000135926	TMBIM1	-54.770	-0.802
ENSG00000154102	C16orf74	-35.824	-0.802
ENSG00000197070	ARRDC1	-38.971	-0.802
ENSG00000100234	TIMP3	-46.606	-0.802
ENSG00000142910	TINAGL1	-25.027	-0.803
ENSG00000065357	DGKA	-45.521	-0.803
ENSG00000180573	HIST1H2AC	-16.113	-0.810
ENSG00000136044	APPL2	-25.716	-0.810
ENSG00000172037	LAMB2	-17.355	-0.811
ENSG00000133710	SPINK5	-17.846	-0.811
ENSG00000141458	NPC1	-26.092	-0.814
ENSG00000136147	PHF11	-14.334	-0.815
ENSG00000137411	VARS2	-36.962	-0.815
ENSG00000171680	PLEKHG5	-32.931	-0.815
ENSG00000102316	MAGED2	-46.591	-0.816
ENSG00000172893	DHCR7	-21.674	-0.816
ENSG00000002834	LASP1	-61.507	-0.817
ENSG00000159128	IFNGR2	-51.869	-0.819
ENSG00000006327	TNFRSF12A	-33.261	-0.820
ENSG00000060558	GNA15	-48.327	-0.820
ENSG00000128298	BAIAP2L2	-9.129	-0.821
ENSG00000108578	BLMH	-20.849	-0.823
ENSG00000164086	DUSP7	-47.701	-0.824
ENSG00000034152	MAP2K3	-32.270	-0.826
ENSG00000176454	LPCAT4	-31.884	-0.826
ENSG00000230204	FTH1P5	-2.349	-0.828
ENSG00000130429	ARPC1B	-46.981	-0.828
ENSG00000006118	TMEM132A	-30.738	-0.830
ENSG00000115756	HPCAL1	-34.407	-0.831
ENSG00000139722	VPS37B	-36.541	-0.831
ENSG00000134107	BHLHE40	-21.157	-0.833
ENSG00000117868	ESYT2	-54.464	-0.833
ENSG00000116717	GADD45A	-22.743	-0.835
ENSG00000128641	MYO1B	-59.150	-0.837
ENSG00000173267	SNCG	-11.077	-0.837
ENSG00000160410	SHKBP1	-33.731	-0.839
ENSG00000100290	BIK	-6.623	-0.840
ENSG00000010404	IDS	-19.851	-0.841
ENSG00000147509	RGS20	-19.690	-0.843
ENSG00000115504	EHBP1	-57.025	-0.853
ENSG00000001617	SEMA3F	-38.791	-0.854
ENSG00000039560	RAI14	-50.678	-0.857
ENSG00000164078	MST1R	-19.142	-0.857
ENSG00000160888	IER2	-34.010	-0.858
ENSG00000254682	RP11-660L16.2	-8.571	-0.859
ENSG00000138834	MAPK8IP3	-33.943	-0.860
ENSG00000140367	UBE2Q2	-25.982	-0.864
ENSG00000132334	PTPRE	-35.593	-0.866
ENSG00000241852	C8orf58	-13.030	-0.873
ENSG00000197903	HIST1H2BK	-8.870	-0.874
ENSG00000049449	RCN1	-66.668	-0.876
ENSG00000089351	GRAMD1A	-51.878	-0.881
ENSG00000127947	PTPN12	-45.132	-0.883
ENSG00000115221	ITGB6	-25.549	-0.886
ENSG00000145715	RASA1	-42.915	-0.890
ENSG00000125148	MT2A	-21.803	-0.891
ENSG00000089159	PXN	-54.115	-0.897
ENSG00000130958	SLC35D2	-20.647	-0.898
ENSG00000213080	RP11-312J18.5	-11.453	-0.898
ENSG00000104635	SLC39A14	-38.152	-0.901
ENSG00000155366	RHOC	-59.576	-0.904
ENSG00000106299	WASL	-50.670	-0.904
ENSG00000259856	RAB43P1	-3.457	-0.906
ENSG00000183963	SMTN	-55.437	-0.912
ENSG00000107957	SH3PXD2A	-20.940	-0.916
ENSG00000019549	SNAI2	-52.654	-0.918
ENSG00000171700	RGS19	-22.351	-0.922
ENSG00000175115	PACS1	-46.301	-0.928
ENSG00000058668	ATP2B4	-37.637	-0.928
ENSG00000125744	RTN2	-32.373	-0.929
ENSG00000186577	C6orf1	-18.647	-0.933
ENSG00000234975	FTH1P2	-17.122	-0.938
ENSG00000105971	CAV2	-78.209	-0.938
ENSG00000116584	ARHGEF2	-60.316	-0.938
ENSG00000237264	FTH1P11	-12.878	-0.940
ENSG00000072110	ACTN1	-61.713	-0.943
ENSG00000125746	EML2	-66.799	-0.944
ENSG00000165475	CRYL1	-25.627	-0.947
ENSG00000166250	CLMP	-55.123	-0.948
ENSG00000106991	ENG	-33.629	-0.952
ENSG00000177854	TMEM187	-20.100	-0.963
ENSG00000165476	REEP3	-52.127	-0.968
ENSG00000115159	GPD2	-46.698	-0.969
ENSG00000166471	TMEM41B	-37.330	-0.970
ENSG00000197948	FCHSD1	-42.068	-0.971
ENSG00000002586	CD99	-65.381	-0.973
ENSG00000158292	GPR153	-27.136	-0.975
ENSG00000237441	RGL2	-33.855	-0.977
ENSG00000073792	IGF2BP2	-67.166	-0.985
ENSG00000073921	PICALM	-51.096	-0.987
ENSG00000128595	CALU	-68.497	-0.995
ENSG00000163513	TGFBR2	-85.090	-0.996
ENSG00000107796	ACTA2	-30.821	-1.000
ENSG00000147459	DOCK5	-39.028	-1.001
ENSG00000189060	H1F0	-43.326	-1.002
ENSG00000071054	MAP4K4	-68.943	-1.003
ENSG00000072786	STK10	-50.016	-1.005
ENSG00000107960	OBFC1	-53.074	-1.007
ENSG00000076356	PLXNA2	-36.016	-1.009
ENSG00000146242	TPBG	-39.784	-1.014
ENSG00000147535	PLPP5	-18.159	-1.015
ENSG00000130598	TNNI2	-23.951	-1.019
ENSG00000221968	FADS3	-51.666	-1.026
ENSG00000142089	IFITM3	-44.583	-1.028
ENSG00000013563	DNASE1L1	-75.633	-1.029
ENSG00000141756	FKBP10	-58.011	-1.031
ENSG00000101311	FERMT1	-76.181	-1.033
ENSG00000142273	CBLC	-50.285	-1.037
ENSG00000125538	IL1B	-47.995	-1.043
ENSG00000125657	TNFSF9	-18.477	-1.047
ENSG00000172081	MOB3A	-45.656	-1.049
ENSG00000133794	ARNTL	-58.990	-1.050
ENSG00000251201	TMED7-TICAM2	-2.418	-1.054
ENSG00000125775	SDCBP2	-58.763	-1.055
ENSG00000112977	DAP	-58.292	-1.055
ENSG00000111319	SCNN1A	-86.298	-1.056
ENSG00000123240	OPTN	-79.699	-1.063
ENSG00000120896	SORBS3	-52.998	-1.064
ENSG00000174080	CTSF	-25.030	-1.065
ENSG00000095383	TBC1D2	-91.391	-1.070
ENSG00000172269	DPAGT1	-42.473	-1.070
ENSG00000143398	PIP5K1A	-59.859	-1.077
ENSG00000102312	PORCN	-35.521	-1.078
ENSG00000100065	CARD10	-42.467	-1.078
ENSG00000089327	FXYD5	-66.256	-1.083
ENSG00000142627	EPHA2	-69.791	-1.084
ENSG00000213923	CSNK1E	-93.363	-1.088
ENSG00000116044	NFE2L2	-65.433	-1.092
ENSG00000149798	CDC42EP2	-36.742	-1.094
ENSG00000125730	C3	-69.380	-1.094
ENSG00000175482	POLD4	-30.998	-1.095
ENSG00000226564	FTH1P20	-37.866	-1.096
ENSG00000175215	CTDSP2	-72.006	-1.103
ENSG00000260238	PMF1-BGLAP	-2.410	-1.106
ENSG00000148180	GSN	-35.804	-1.107
ENSG00000085662	AKR1B1	-43.276	-1.112
ENSG00000006534	ALDH3B1	-51.363	-1.112
ENSG00000101255	TRIB3	-36.939	-1.114
ENSG00000137331	IER3	-59.581	-1.117
ENSG00000123143	PKN1	-46.406	-1.118
ENSG00000005884	ITGA3	-68.867	-1.122
ENSG00000119326	CTNNAL1	-62.252	-1.123
ENSG00000090530	P3H2	-85.286	-1.132
ENSG00000133030	MPRIP	-57.994	-1.139
ENSG00000170955	PRKCDBP	-31.830	-1.150
ENSG00000092964	DPYSL2	-106.301	-1.156
ENSG00000114019	AMOTL2	-65.444	-1.159
ENSG00000139318	DUSP6	-71.468	-1.162
ENSG00000117472	TSPAN1	-44.761	-1.164
ENSG00000100889	PCK2	-38.149	-1.164
ENSG00000215845	TSTD1	-13.850	-1.166
ENSG00000138821	SLC39A8	-37.968	-1.168
ENSG00000242960	FTH1P23	-6.187	-1.172
ENSG00000167996	FTH1	-110.343	-1.185
ENSG00000057019	DCBLD2	-78.081	-1.196
ENSG00000101384	JAG1	-65.891	-1.201
ENSG00000131069	ACSS2	-74.006	-1.207
ENSG00000130164	LDLR	-63.417	-1.213
ENSG00000196396	PTPN1	-115.692	-1.214
ENSG00000262209	PCDHGB3	-3.269	-1.215
ENSG00000100592	DAAM1	-87.500	-1.217
ENSG00000140682	TGFB1I1	-32.553	-1.222
ENSG00000035862	TIMP2	-92.427	-1.236
ENSG00000165886	UBTD1	-43.868	-1.237
ENSG00000235162	C12orf75	-33.302	-1.245
ENSG00000106089	STX1A	-40.623	-1.251
ENSG00000276547	PCDHGB5	-14.123	-1.253
ENSG00000230043	TMSB4XP6	-7.825	-1.280
ENSG00000164171	ITGA2	-67.377	-1.286
ENSG00000159363	ATP13A2	-75.558	-1.292
ENSG00000181649	PHLDA2	-31.045	-1.298
ENSG00000171552	BCL2L1	-118.848	-1.311
ENSG00000152518	ZFP36L2	-83.022	-1.314
ENSG00000149485	FADS1	-118.824	-1.319
ENSG00000021355	SERPINB1	-115.844	-1.323
ENSG00000169032	MAP2K1	-139.514	-1.325
ENSG00000151693	ASAP2	-87.418	-1.328
ENSG00000110047	EHD1	-114.738	-1.330
ENSG00000163814	CDCP1	-75.289	-1.332
ENSG00000133315	MACROD1	-33.196	-1.336
ENSG00000099860	GADD45B	-16.413	-1.365
ENSG00000085063	CD59	-151.588	-1.365
ENSG00000185650	ZFP36L1	-125.786	-1.375
ENSG00000107984	DKK1	-119.083	-1.375
ENSG00000233532	LINC00460	-35.689	-1.377
ENSG00000137936	BCAR3	-115.075	-1.393
ENSG00000170345	FOS	-79.574	-1.398
ENSG00000164237	CMBL	-87.379	-1.401
ENSG00000054277	OPN3	-114.134	-1.410
ENSG00000106366	SERPINE1	-63.437	-1.433
ENSG00000173210	ABLIM3	-110.334	-1.434
ENSG00000138829	FBN2	-80.316	-1.439
ENSG00000172965	MIR4435-2HG	-31.259	-1.449
ENSG00000109790	KLHL5	-116.482	-1.449
ENSG00000205426	KRT81	-53.066	-1.450
ENSG00000128340	RAC2	-174.284	-1.455
ENSG00000135480	KRT7	-103.652	-1.478
ENSG00000161638	ITGA5	-86.270	-1.480
ENSG00000132470	ITGB4	-111.527	-1.502
ENSG00000126458	RRAS	-128.920	-1.534
ENSG00000232533	AC093673.5	-21.022	-1.538
ENSG00000118503	TNFAIP3	-95.341	-1.541
ENSG00000175592	FOSL1	-114.098	-1.543
ENSG00000274322	RP11-314N13.10	-5.713	-1.546
ENSG00000064393	HIPK2	-56.912	-1.564
ENSG00000026025	VIM	-92.938	-1.570
ENSG00000115008	IL1A	-82.816	-1.571
ENSG00000111145	ELK3	-103.751	-1.572
ENSG00000205542	TMSB4X	-172.748	-1.581
ENSG00000183696	UPP1	-107.375	-1.598
ENSG00000185022	MAFF	-69.000	-1.599
ENSG00000120875	DUSP4	-116.219	-1.601
ENSG00000124225	PMEPA1	-173.047	-1.601
ENSG00000136068	FLNB	-115.093	-1.603
ENSG00000145901	TNIP1	-152.934	-1.606
ENSG00000231131	LINC01468	-26.989	-1.613
ENSG00000179431	FJX1	-105.583	-1.642
ENSG00000110092	CCND1	-208.545	-1.652
ENSG00000082781	ITGB5	-172.197	-1.663
ENSG00000142871	CYR61	-75.268	-1.668
ENSG00000184564	SLITRK6	-133.704	-1.676
ENSG00000165046	LETM2	-81.639	-1.693
ENSG00000253910	PCDHGB2	-5.445	-1.699
ENSG00000169908	TM4SF1	-45.203	-1.716
ENSG00000167772	ANGPTL4	-27.517	-1.718
ENSG00000101955	SRPX	-66.205	-1.735
ENSG00000136158	SPRY2	-82.423	-1.743
ENSG00000134955	SLC37A2	-228.652	-1.758
ENSG00000222041	LINC00152	-54.577	-1.759
ENSG00000134871	COL4A2	-100.935	-1.766
ENSG00000100558	PLEK2	-191.056	-1.795
ENSG00000011422	PLAUR	-93.285	-1.797
ENSG00000167779	IGFBP6	-131.775	-1.800
ENSG00000013588	GPRC5A	-134.513	-1.889
ENSG00000166825	ANPEP	-148.361	-1.922
ENSG00000136802	LRRC8A	-176.731	-1.944
ENSG00000137309	HMGA1	-225.281	-1.966
ENSG00000158125	XDH	-224.537	-2.004
ENSG00000134954	ETS1	-183.239	-2.023
ENSG00000177494	ZBED2	-273.490	-2.047
ENSG00000135318	NT5E	-Inf	-2.095
ENSG00000147010	SH3KBP1	-288.420	-2.113
ENSG00000111348	ARHGDIB	-233.486	-2.248
ENSG00000184584	TMEM173	-195.941	-2.272
ENSG00000230439	RP11-488P3.1	-253.693	-2.276
ENSG00000138772	ANXA3	-Inf	-2.279
ENSG00000163235	TGFA	-Inf	-2.329
ENSG00000115414	FN1	-198.906	-2.412
ENSG00000109321	AREG	-261.860	-2.418
ENSG00000122861	PLAU	-Inf	-2.468
ENSG00000196878	LAMB3	-Inf	-2.471
ENSG00000149948	HMGA2	-315.750	-2.480
ENSG00000058085	LAMC2	-Inf	-2.510
ENSG00000053747	LAMA3	-Inf	-2.545
ENSG00000256966	RP11-613M10.8	-3.447	-2.573
ENSG00000117525	F3	-Inf	-2.601
ENSG00000135477	KRT87P	-6.717	-2.644
ENSG00000179826	MRGPRX3	-228.935	-2.782
